Date,excess_return
2018-10-04,-0.013839357484567463
2018-10-05,-0.01292309418116572
2018-10-08,-0.01296775438188298
2018-10-09,0.01229086813963658
2018-10-10,-0.016543451080233564
2018-10-11,0.010513432510535815
2018-10-12,0.014004767152777518
2018-10-15,-0.006545189015950715
2018-10-16,0.015568572277127407
2018-10-17,-0.006588706230564634
2018-10-18,-0.008381305513506354
2018-10-19,-0.015441022677400818
2018-10-22,0.014967490171892263
2018-10-23,0.009744268508312216
2018-10-24,-0.02117115432280886
2018-10-25,0.005021225268557153
2018-10-26,-0.009842883021004417
2018-10-29,-0.020605848139060936
2018-10-30,0.0022117241508545007
2018-10-31,0.019315900417397832
2018-11-01,0.0150988790640776
2018-11-02,-0.0034814591167533823
2018-11-05,-0.014804957071685942
2018-11-06,0.0017879595031955568
2018-11-07,0.009019339161484962
2018-11-08,-0.008813447336108837
2018-11-09,-0.003441287160075324
2018-11-12,-0.02502208113960186
2018-11-13,0.012019114668676258
2018-11-14,0.007365840673479496
2018-11-15,0.006098987812094878
2018-11-16,-0.026267894825082697
2018-11-19,-0.026714046674444297
2018-11-20,0.006738715441242247
2018-11-21,-0.004249345373384418
2018-11-23,-0.001149012528067839
2018-11-26,0.017949356226523785
2018-11-27,0.0009817767100592017
2018-11-28,0.005848675023034721
2018-11-29,-0.002401579062883275
2018-11-30,0.0034856498494472265
2018-12-03,0.018533991607252137
2018-12-04,-0.011036396324047272
2018-12-06,0.0063634725181727185
2018-12-07,-0.013709021297796248
2018-12-10,0.01330230907162573
2018-12-11,-0.0009965093875376366
2018-12-12,0.004573773417051974
2018-12-13,0.001171213085347489
2018-12-14,-0.0024431955728270727
2018-12-17,-0.00867812966655137
2018-12-18,0.01133690617142029
2018-12-19,-0.018309745961326132
2018-12-20,-0.002694452030976645
2018-12-21,-0.013774790717772538
2018-12-24,-0.0006520567804531516
2018-12-26,0.01708562128111532
2018-12-27,-0.013597988727867017
2018-12-28,0.010505699735527408
2018-12-31,-0.0014112702111868537
2019-01-02,0.002120195548717063
2019-01-03,-0.02049818128212684
2019-01-04,0.01954122567034014
2019-01-07,0.01696807175286005
2019-01-08,-0.0005759971066043642
2019-01-09,0.002576031218228315
2019-01-10,-0.0014288342846511927
2019-01-11,0.0014543056824734223
2019-01-14,-0.0011593780139587126
2019-01-15,0.0065468503079555325
2019-01-16,-0.0040160683650411035
2019-01-17,0.0017524750399023244
2019-01-18,-0.013720421928024105
2019-01-22,-0.012120609919123441
2019-01-23,-0.00478778686881286
2019-01-24,0.01372354208931991
2019-01-25,0.010631438545191708
2019-01-28,-0.022792609682960825
2019-01-29,-0.016352445357814868
2019-01-30,0.03684784971124546
2019-01-31,0.016269100422120063
2019-02-01,-0.005665926444724645
2019-02-04,0.005194707659479504
2019-02-05,0.0036594027236345195
2019-02-06,-0.0018392034791593014
2019-02-07,-0.009899587191973147
2019-02-08,-0.00018886795500462324
2019-02-11,-0.0016705578344894168
2019-02-12,-0.0018460888524276173
2019-02-13,-0.0038904945799797417
2019-02-14,0.002406620457574826
2019-02-15,-0.003627024683548541
2019-02-19,0.0005235445294644596
2019-02-20,-0.001265460061524437
2019-02-21,-0.003143917513936479
2019-02-22,0.005491612524274504
2019-02-25,0.0051879557174668075
2019-02-26,-0.0017744869668777198
2019-02-27,0.001156523788907072
2019-02-28,0.00011689852672205339
2019-03-01,-0.006408279322560307
2019-03-04,0.0037310919185021274
2019-03-05,0.0001674168599096748
2019-03-06,-0.004478182609504656
2019-03-07,-0.0050576707724469434
2019-03-08,0.0050577657091887
2019-03-11,0.013954328223484927
2019-03-12,-0.00016572614347788468
2019-03-13,0.0037586532968820197
2019-03-14,-0.004553973447433824
2019-03-15,-0.0013957959628864928
2019-03-18,-0.004395654752915801
2019-03-19,0.016324667297574647
2019-03-20,0.008618329745769936
2019-03-21,0.013218286368562218
2019-03-22,-0.008440986489533578
2019-03-25,-0.003485615342593407
2019-03-26,-0.001634575187497666
2019-03-27,0.0010352968933601703
2019-03-28,-3.300339357226135e-05
2019-03-29,0.0018618246368102397
2019-04-01,0.004654371743207021
2019-04-02,0.005541177357083039
2019-04-03,0.014873835334300936
2019-04-04,-0.009564793390796345
2019-04-05,0.0021232445678428307
2019-04-08,-0.00032620694252989387
2019-04-09,-0.002384064000748731
2019-04-10,0.005034414929276943
2019-04-11,-0.0046429850828738515
2019-04-12,-0.004385807420008425
2019-04-15,-0.003992632063516954
2019-04-16,0.0071565680854431615
2019-04-17,0.0024916284734377457
2019-04-18,0.00036021055813094697
2019-04-22,0.002166906323488838
2019-04-23,0.0004355138411120587
2019-04-24,-0.0014529609151521343
2019-04-25,-0.0004079433423957563
2019-04-26,-0.010674373720772826
2019-04-29,0.002814952826996531
2019-04-30,-0.004341280950559722
2019-05-01,0.0026119712860990674
2019-05-02,0.009945515167309283
2019-05-03,0.006176662702275161
2019-05-06,-0.0059673978174170535
2019-05-07,-0.006826511310669615
2019-05-08,0.001957951379506695
2019-05-09,-0.003948422992733236
2019-05-10,-0.0036423944291043447
2019-05-13,-0.01680514121329399
2019-05-14,0.00585943370692418
2019-05-15,0.0032103927092813397
2019-05-16,-0.0024176753934766256
2019-05-17,-0.011940767157869236
2019-05-20,-0.011339412547490792
2019-05-21,0.001745648860494919
2019-05-22,-0.006801879813504686
2019-05-23,-0.004837684630819461
2019-05-24,-0.004743503163848706
2019-05-28,0.01703124464468673
2019-05-29,-0.0032950095903712014
2019-05-30,-0.0022378298125562248
2019-05-31,-0.005127091058608334
2019-06-03,-0.019540518153188472
2019-06-04,0.017293360066901194
2019-06-05,-0.0025421469076179594
2019-06-06,0.013512676924857851
2019-06-07,0.007540919920127877
2019-06-10,0.012328856382594445
2019-06-11,0.004839562458404122
2019-06-12,-0.0100260192779
2019-06-13,0.000965829607830238
2019-06-14,-0.004056103033936287
2019-06-17,0.007539205619430356
2019-06-18,0.007929575924669384
2019-06-19,0.00011296167955505716
2019-06-20,-0.007324329029634602
2019-06-21,-0.0023964632776305784
2019-06-24,0.004103816506162849
2019-06-25,-0.00592232898350218
2019-06-26,0.013103866341449655
2019-06-27,0.00611470403640816
2019-06-28,-0.004040863712371789
2019-07-01,0.0037903125443753873
2019-07-02,-0.002194468637060543
2019-07-03,0.0015425263869976013
2019-07-05,-0.001710641131893842
2019-07-08,0.00024403877611300917
2019-07-09,0.0064048074386568125
2019-07-10,0.009797150716081428
2019-07-11,-0.002485939455411169
2019-07-12,0.004147485933936081
2019-07-15,0.007835151846207134
2019-07-16,-0.002078272998601539
2019-07-17,0.004045636537316589
2019-07-18,-0.004826279177079618
2019-07-19,3.601441264859933e-05
2019-07-22,0.007195205792374171
2019-07-23,0.002683804146162606
2019-07-24,0.00439446708953093
2019-07-25,-0.019947186312353784
2019-07-26,-0.003896365861692985
2019-07-29,0.00020729801844446868
2019-07-30,0.004083648117920035
2019-07-31,-0.010469612211503644
2019-08-01,-0.0031615564073821725
2019-08-02,-0.005574097338331663
2019-08-05,-0.008747330506718554
2019-08-06,0.0012641798096011871
2019-08-07,0.005956551309632974
2019-08-08,0.01658348915091521
2019-08-09,-0.0030650401230395558
2019-08-12,-0.005039102533576211
2019-08-13,0.0041221701904478915
2019-08-14,-0.009260668175392173
2019-08-15,-0.005181093996453889
2019-08-16,0.009737583368865481
2019-08-19,0.00845717243163966
2019-08-20,-0.001531231132096491
2019-08-21,0.0006334905823855222
2019-08-22,-0.0017051798909628935
2019-08-23,-0.012128289979360295
2019-08-26,0.004360833659775864
2019-08-27,-0.0005891603311829145
2019-08-28,-0.002457304692143447
2019-08-29,0.006384553234133516
2019-08-30,0.0019605279610927845
2019-09-03,-0.003921391662744456
2019-09-04,-0.0002289729147026947
2019-09-05,0.01134101897085904
2019-09-06,-0.007895569693208981
2019-09-09,0.0020542342500649235
2019-09-10,0.0005951529351157393
2019-09-11,0.0037003163245346027
2019-09-12,0.0002458151158377334
2019-09-13,-0.00159556664084376
2019-09-16,-0.002330154488649483
2019-09-17,0.0033647368690159713
2019-09-18,-0.002331766895823284
2019-09-19,0.0018257121930057353
2019-09-20,-0.006773082239285435
2019-09-23,0.0017852140453550438
2019-09-24,-0.01451645193457509
2019-09-25,0.006942424359860923
2019-09-26,0.003358778440355569
2019-09-27,-0.007272214605074222
2019-09-30,0.003458982230912278
2019-10-01,0.007149487627686157
2019-10-02,0.003750324891190704
2019-10-03,0.0019179477605448577
2019-10-04,-0.003582133405248898
2019-10-07,0.005430161619231389
2019-10-08,0.00139116579813949
2019-10-09,0.0030857278921032193
2019-10-10,-0.0015666048948077766
2019-10-11,0.007407912985068821
2019-10-14,0.006759790009591271
2019-10-15,0.0055938763594472595
2019-10-16,0.0010456880086946675
2019-10-17,0.0008337861845751806
2019-10-18,-0.006874033249394873
2019-10-21,0.0065613291356350755
2019-10-22,-0.005671158729588999
2019-10-23,0.0006022761069812812
2019-10-24,0.022830691856887773
2019-10-25,0.015375906891536627
2019-10-28,0.005472350538870487
2019-10-29,-0.012100134096871927
2019-10-30,-0.0003840703767485909
2019-10-31,0.0064781326490450765
2019-11-01,0.0017139372030804956
2019-11-04,0.009321911140322148
2019-11-05,-0.0002447762598758341
2019-11-06,-0.0012507637226726212
2019-11-07,0.0019231764633555366
2019-11-08,-0.00022973681599165437
2019-11-11,0.0032743687373486545
2019-11-12,0.004939243097022972
2019-11-13,-0.0009468829660870485
2019-11-14,0.0021370917442714576
2019-11-15,-0.003763655641411112
2019-11-18,0.008884499031901492
2019-11-19,0.005342669307025483
2019-11-20,-0.0016796257321450734
2019-11-21,-0.0032377303371886722
2019-11-22,-0.0074605876842382185
2019-11-25,0.007596405171186626
2019-11-26,-0.007325596042989281
2019-11-27,0.0035193859998201345
2019-11-29,-0.0016608904703252717
2019-12-02,-0.001326472184580629
2019-12-03,0.0021193484453954853
2019-12-04,-0.001652291528422156
2019-12-05,-0.0019959363502252804
2019-12-06,0.0016378617705796739
2019-12-09,-0.0005090777211030906
2019-12-10,0.005664373054081496
2019-12-11,0.0038428280707633045
2019-12-12,0.006086207387243182
2019-12-13,-0.0027491849711083873
2019-12-16,0.010565775481935734
2019-12-17,0.0025658663619875788
2019-12-18,0.00454904039611136
2019-12-19,0.006693765298640476
2019-12-20,0.002374114930399485
2019-12-23,0.0069727219610843175
2019-12-24,0.0031399157185144524
2019-12-26,0.006833068788911925
2019-12-27,-0.0011452805873357732
2019-12-30,-0.006744620331920205
2019-12-31,0.0026077641419910208
2020-01-02,0.015157180197588008
2020-01-03,0.0012153912719728086
2020-01-06,0.0036631961372061497
2020-01-07,0.006199903109034099
2020-01-08,0.003807387714283428
2020-01-09,0.0017157002211938173
2020-01-10,-0.000895905783057727
2020-01-13,0.01536956437094248
2020-01-14,-0.0038759749526315673
2020-01-15,-0.005095906770732328
2020-01-16,0.0012066093427678636
2020-01-17,0.0009821937750440941
2020-01-21,0.007581883260234713
2020-01-22,0.00578101739164546
2020-01-23,0.0012612759051733205
2020-01-24,-0.001569207473719048
2020-01-27,-0.005036409659124896
2020-01-28,0.007692832868685207
2020-01-29,0.002918528437237833
2020-01-30,0.00723790105732214
2020-01-31,0.005110217747001943
2020-02-03,0.02195347440636431
2020-02-04,0.02150475507352021
2020-02-05,-0.023934737998130798
2020-02-06,0.004397302725448439
2020-02-07,0.003933701159977343
2020-02-10,0.013393915997961803
2020-02-11,-0.0002402613689777679
2020-02-12,0.001492752251553365
2020-02-13,0.00485603772636153
2020-02-14,0.007446160635817035
2020-02-18,0.01611101913208948
2020-02-19,0.01603390315587655
2020-02-20,-0.009295220553950967
2020-02-21,-0.014785496433128379
2020-02-24,-0.017767477227011927
2020-02-25,0.0030034534535916535
2020-02-26,0.00655675598714236
2020-02-27,-0.015227706922429196
2020-02-28,0.015635503882737913
2020-03-02,0.00686058906131172
2020-03-03,0.0012894976082322047
2020-03-04,-0.0015768360939131046
2020-03-05,0.0013517338875162765
2020-03-06,-0.0006174925980328913
2020-03-09,-0.003309965143635865
2020-03-10,0.004105122433365402
2020-03-11,0.011546805092330824
2020-03-12,-0.009056594320103528
2020-03-13,0.00274583503470463
2020-03-16,-0.021102569712685454
2020-03-17,0.0011822190639387622
2020-03-18,-0.001278550918614306
2020-03-19,0.033333018216675364
2020-03-20,0.016681832681423148
2020-03-23,0.029696461487564475
2020-03-24,0.009233215592414745
2020-03-25,-0.016106890620398242
2020-03-26,-0.014257242041084667
2020-03-27,-0.0016480103247823036
2020-03-30,0.000507101694503409
2020-03-31,0.008763293498901047
2020-04-01,-0.002854556296937552
2020-04-02,-0.011793528942981156
2020-04-03,0.000536013028721782
2020-04-06,0.009523266363015773
2020-04-07,0.002502508572990214
2020-04-08,-0.012415904430800071
2020-04-09,-0.008226360504424367
2020-04-13,0.03827418217933132
2020-04-14,0.019008345953328683
2020-04-15,0.01515786902859657
2020-04-16,0.01587091917559094
2020-04-17,-0.02098023940183604
2020-04-20,0.007369947341566563
2020-04-21,-0.013948296920419316
2020-04-22,0.018016633366473786
2020-04-23,-0.0032585752677495748
2020-04-24,0.003000151296137933
2020-04-27,-8.877879914671524e-05
2020-04-28,-0.013394457367223188
2020-04-29,0.002484229547100047
2020-04-30,0.011998347717087366
2020-05-01,-0.012853456365578414
2020-05-04,0.02253517775829257
2020-05-05,-0.00223462505113331
2020-05-06,0.01378710074524866
2020-05-07,-0.0029896670196215332
2020-05-08,0.0023585628505229835
2020-05-11,0.011941546587271656
2020-05-12,0.0006748680173072966
2020-05-13,0.003547352935783064
2020-05-14,0.0017594013066029035
2020-05-15,0.004657671342053528
2020-05-18,-0.010687340236993179
2020-05-19,0.010873521772011452
2020-05-20,0.004406240151555555
2020-05-21,-0.0029509897825259705
2020-05-22,0.0023124388789021455
2020-05-26,-0.018651251767483803
2020-05-27,-0.01597080745553935
2020-05-28,-0.004410936344433336
2020-05-29,0.012075429397316761
2020-06-01,0.010723784467995313
2020-06-02,-0.00514272719379053
2020-06-03,-0.011219615154572416
2020-06-04,-0.005871984902246032
2020-06-05,-0.00598593852327458
2020-06-08,4.396149419261253e-05
2020-06-09,0.024531384180004348
2020-06-10,0.027582781684572788
2020-06-11,0.003395990600289292
2020-06-12,-0.005872702434480449
2020-06-15,0.008573584347872809
2020-06-16,-0.008736461233114778
2020-06-17,0.008323146033849349
2020-06-18,0.0016150010757442932
2020-06-19,0.006075466005294084
2020-06-22,0.006953576334362931
2020-06-23,0.0017637520732534445
2020-06-24,0.000967011985342825
2020-06-25,0.001005688928190496
2020-06-26,-0.007559645138583593
2020-06-29,-0.0003366752366147467
2020-06-30,0.014499741999459283
2020-07-01,0.008576201575654321
2020-07-02,0.004868900239338881
2020-07-06,0.022188710233832037
2020-07-07,0.004921386580176879
2020-07-08,0.006888845627381656
2020-07-09,0.021884608080694083
2020-07-10,0.0008779816747466543
2020-07-13,-0.015403995110747616
2020-07-14,-0.0012839030359281904
2020-07-15,-0.006919687919002315
2020-07-16,-0.0064822802125341535
2020-07-17,-0.002541729426676342
2020-07-20,0.028866833203309093
2020-07-21,-0.015491153176837302
2020-07-22,0.005965943200212886
2020-07-23,-0.019628120209894614
2020-07-24,0.014226210662449534
2020-07-27,0.013398599319858599
2020-07-28,-0.010188247738860921
2020-07-29,0.013331932640886657
2020-07-30,0.008309106583626526
2020-07-31,0.011037264799113943
2020-08-03,0.010332754197896699
2020-08-04,0.00847262605027648
2020-08-05,-0.0019153004486206831
2020-08-06,0.009943236465295158
2020-08-07,-0.013165774704392863
2020-08-10,-0.011666435403934085
2020-08-11,-0.01670178703091862
2020-08-12,0.028013442117984268
2020-08-13,0.006846891568432545
2020-08-14,0.001131835580407359
2020-08-17,0.020161001241432743
2020-08-18,0.006112377539435266
2020-08-19,-0.0016164781645750413
2020-08-20,0.015101135312148396
2020-08-21,0.00856144856878659
2020-08-24,-0.005906429541934899
2020-08-25,0.007756335866284537
2020-08-26,0.014390090972515236
2020-08-27,-0.006372160582487263
2020-08-28,0.0018127973711176346
2020-08-31,0.026706829049777236
2020-09-01,0.0008831204926223468
2020-09-02,-0.012298347079721906
2020-09-03,-0.025714488991261497
2020-09-04,-0.0011110798907711297
2020-09-08,-0.033049091403457256
2020-09-09,0.021545586152466933
2020-09-10,-0.003900528914691427
2020-09-11,-0.008778646885908771
2020-09-14,0.014544496050413004
2020-09-15,0.012867561902992167
2020-09-16,-0.016853487868714524
2020-09-17,-0.006514027176892112
2020-09-18,0.001541603820571202
2020-09-21,0.01924386621828935
2020-09-22,-9.465053081105824e-05
2020-09-23,-0.01559788166776429
2020-09-24,0.006254900577793
2020-09-25,0.01109657680894885
2020-09-28,0.001601730998173491
2020-09-29,0.007320129274336019
2020-09-30,0.0020831016104806647
2020-10-01,0.011398458659910848
2020-10-02,-0.02124947705747599
2020-10-05,0.009232229837399752
2020-10-06,-0.0038463003628466455
2020-10-07,0.0005710902183818749
2020-10-08,-0.005439177005610141
2020-10-09,-0.0009603248411034319
2020-10-12,0.013723794689149197
2020-10-13,0.005642265463294938
2020-10-14,0.0006709031362586272
2020-10-15,-0.008895999531463018
2020-10-16,-0.0065053023237562355
2020-10-19,-0.0027539647208175387
2020-10-20,2.5972029426202768e-05
2020-10-21,0.0002777258195537525
2020-10-22,-0.006392032919345303
2020-10-23,0.004743729683656373
2020-10-26,0.004941644511210375
2020-10-27,0.009956495130032363
2020-10-28,-0.008038140743884196
2020-10-29,0.010711953332159442
2020-10-30,-0.025215305171452145
2020-11-02,-0.0076338941445372125
2020-11-03,0.006343725291051365
2020-11-04,0.020908533613424603
2020-11-05,0.007850593756798217
2020-11-06,0.00434206304286432
2020-11-09,-0.03744592712133067
2020-11-10,-0.024624112464381134
2020-11-11,0.017795433233857707
2020-11-12,0.004489892460727262
2020-11-13,-0.010867873394969772
2020-11-16,-0.0027964236160798895
2020-11-17,0.008561748943310288
2020-11-18,0.0145508170244403
2020-11-19,0.005846899532104157
2020-11-20,-0.003468204098437568
2020-11-23,-0.0008366845148075723
2020-11-24,-0.0001965148198196688
2020-11-25,0.011651992214428378
2020-11-27,0.0042282428736031274
2020-11-30,0.006369566459844511
2020-12-01,0.005932184834999042
2020-12-02,-0.0024796778465234204
2020-12-03,-0.00033811793473055313
2020-12-04,-0.004279293875504231
2020-12-07,0.01273619828615652
2020-12-08,-0.002644008715897939
2020-12-09,-0.01612786630662841
2020-12-10,0.007650171008229157
2020-12-11,-0.0023267905184029994
2020-12-14,0.016944916318780114
2020-12-15,-0.002420178184473043
2020-12-16,0.0013525503527452632
2020-12-17,0.0028197994197141207
2020-12-18,0.005158203506811321
2020-12-21,-0.005090573346511907
2020-12-22,0.001140234154015795
2020-12-23,-0.005471604925079566
2020-12-24,0.00024371988086973034
2020-12-28,0.004693743270472351
2020-12-29,0.001386655558103089
2020-12-30,0.0023474335782742942
2020-12-31,-0.005623747472129548
2021-01-04,0.0075638399070239275
2021-01-05,0.0027425079365502886
2021-01-06,-0.022873154343923632
2021-01-07,0.017724646951493915
2021-01-08,0.005795111827404687
2021-01-11,-0.008515936476003794
2021-01-12,-0.0010754758888620313
2021-01-13,-0.0007974595906106497
2021-01-14,-0.007516406935103704
2021-01-15,-0.0035221048772302813
2021-01-19,0.007173108903444959
2021-01-20,0.007356692100535033
2021-01-21,0.013483641898694998
2021-01-22,0.005025183849484894
2021-01-25,0.008053650980755334
2021-01-26,0.004263664226517772
2021-01-27,-0.0021561541896969807
2021-01-28,-0.013667123400168256
2021-01-29,-0.0039043377119074574
2021-02-01,0.010114511255136183
2021-02-02,0.0014512881479935603
2021-02-03,-0.005514857214537816
2021-02-04,-0.005769816303584884
2021-02-05,-0.0015240068537941019
2021-02-08,0.005367815121570918
2021-02-09,-0.0016602882944674606
2021-02-10,-0.0006176504267490614
2021-02-11,0.003594127038776096
2021-02-12,-0.0026422432746990854
2021-02-16,-0.0026802858140105193
2021-02-17,-0.005793305857936404
2021-02-18,-0.0028698647860731065
2021-02-19,-0.0032071551420019048
2021-02-22,-0.022239357802595595
2021-02-23,-0.0037902168938605207
2021-02-24,0.000693322391189799
2021-02-25,-0.018019160999902986
2021-02-26,0.01243523430704897
2021-03-01,0.004924412236924684
2021-03-02,-0.0126041572144358
2021-03-03,-0.014209408354344685
2021-03-04,-0.0062216396171776885
2021-03-05,-0.009813506569372254
2021-03-08,-0.029019983635930932
2021-03-09,0.041351360356499625
2021-03-10,-0.010034838422604298
2021-03-11,0.017502179154511334
2021-03-12,-0.008540076499813953
2021-03-15,0.006268568065485357
2021-03-16,0.003155276247269279
2021-03-17,0.0038883371565669464
2021-03-18,-0.019918506218187512
2021-03-19,0.010335519598117994
2021-03-22,0.008586632827774422
2021-03-23,0.00017982573320981382
2021-03-24,-0.016415635303680644
2021-03-25,-0.007467763700020092
2021-03-26,-0.006694704147898533
2021-03-29,0.0018914934677353172
2021-03-30,-0.00020514772637383362
2021-03-31,0.01721229979585992
2021-04-01,0.006437079245199685
2021-04-05,0.006696869823613481
2021-04-06,-0.0020289572352831685
2021-04-07,0.004856098686589283
2021-04-08,0.005897587779912174
2021-04-09,-0.002110787770883615
2021-04-12,0.0018059177202116253
2021-04-13,0.016251775666131188
2021-04-14,-0.013385903662089707
2021-04-15,0.011137267883036709
2021-04-16,-0.004326863843017004
2021-04-19,-0.007427413870349422
2021-04-20,-0.0010460300829559285
2021-04-21,0.0028500297795606942
2021-04-22,-0.00869873379481102
2021-04-23,0.007457953211047898
2021-04-26,0.007964688613163684
